Site,Survey,Interval,Species,Year,Total
Honea_Path_0B_1,2,3,EABL,B,1
Honea_Path_0B_1,2,3,TUTI,B,1
Honea_Path_0B_1,2,3,AMCR,B,1
Honea_Path_0B_1,2,3,EAWP,B,1
Honea_Path_0B_1,2,3,CAWR,B,1
Honea_Path_0B_1,2,3,BGGN,B,1
Honea_Path_0B_1,2,3,PIWA,B,1
Honea_Path_0B_1,2,3,NOCA,B,1
Honea_Path_0B_1,2,3,SUTA,B,1
Honea_Path_0B_1,2,3,INBU,B,1
Honea_Path_0B_1,2,4,CAWR,B,1
Honea_Path_0B_1,2,4,CHSP,B,1
Honea_Path_0B_1,2,4,EABL,B,1
Honea_Path_0B_1,2,4,AMCR,B,1
Honea_Path_0B_1,2,4,FISP,B,1
Honea_Path_0B_1,2,4,NOCA,B,1
Honea_Path_0B_1,2,4,PIWA,B,1
Honea_Path_0B_1,2,4,PRWA,B,1
Honea_Path_0B_1,2,4,BHNU,B,1
Honea_Path_0B_1,2,4,EAWP,B,1
Honea_Path_3B_1,2,1,CAWR,B,1
Honea_Path_3B_1,2,1,INBU,B,1
Honea_Path_3B_1,2,1,EATO,B,1
Honea_Path_3B_1,2,1,SUTA,B,1
Honea_Path_3B_1,2,1,MODO,B,1
Honea_Path_3B_1,2,1,NOCA,B,1
Honea_Path_3B_1,2,1,AMCR,B,1
Honea_Path_3B_1,2,1,CACH,B,1
Honea_Path_3B_1,2,1,YBCU,B,1
Honea_Path_3B_1,2,1,BHNU,B,1
Honea_Path_3B_1,2,2,EATO,B,1
Honea_Path_3B_1,2,2,WEVI,B,1
Honea_Path_3B_1,2,2,INBU,B,1
Honea_Path_3B_1,2,2,MODO,B,1
Honea_Path_3B_1,2,2,RBWO,B,1
Honea_Path_3B_1,2,2,SUTA,B,1
Honea_Path_3B_1,2,2,NOCA,B,1
Honea_Path_3B_1,2,2,CACH,B,1
Honea_Path_3B_1,2,2,CHSP,B,1
Honea_Path_3B_1,2,2,EAWP,B,1
Honea_Path_3B_1,2,2,AMCR,B,1
Honea_Path_3B_1,2,2,ACFL,B,1
Honea_Path_3B_1,2,2,YBCU,B,1
Honea_Path_3B_1,2,3,CACH,B,1
Honea_Path_3B_1,2,3,EATO,B,1
Honea_Path_3B_1,2,3,NOCA,B,1
Honea_Path_3B_1,2,3,MODO,B,1
Honea_Path_3B_1,2,3,WEVI,B,1
Honea_Path_3B_1,2,3,INBU,B,1
Honea_Path_3B_1,2,3,SUTA,B,1
Honea_Path_3B_1,2,3,AMCR,B,1
Honea_Path_3B_1,2,3,BLJA,B,1
Honea_Path_3B_1,2,3,RSHA,B,1
Honea_Path_3B_1,2,3,TUTI,B,1
Honea_Path_3B_1,2,4,INBU,B,1
Honea_Path_3B_1,2,4,TUTI,B,1
Honea_Path_3B_1,2,4,BLJA,B,1
Honea_Path_3B_1,2,4,NOCA,B,1
Honea_Path_3B_1,2,4,EATO,B,1
Honea_Path_3B_1,2,4,WEVI,B,1
Honea_Path_3B_1,2,4,EAWP,B,1
Honea_Path_3B_1,2,4,CACH,B,1
Honea_Path_3B_1,2,4,AMCR,B,1
Honea_Path_3B_1,2,4,MODO,B,1
Honea_Path_3B_1,2,4,SUTA,B,1
Honea_Path_3B_1,2,4,CHSP,B,1
Creswell_2B_10,2,1,CAWR,B,1
Creswell_2B_10,2,1,PIWA,B,1
Creswell_2B_10,2,1,INBU,B,1
Creswell_2B_10,2,1,RBWO,B,1
Creswell_2B_10,2,1,BAWW,B,1
Creswell_2B_10,2,1,AMCR,B,1
Creswell_2B_10,2,1,TUTI,B,1
Creswell_2B_10,2,1,YBCU,B,1
Creswell_2B_10,2,1,WITU,B,1
Creswell_2B_10,2,2,PIWA,B,1
Creswell_2B_10,2,2,YBCU,B,1
Creswell_2B_10,2,2,CAWR,B,1
Creswell_2B_10,2,2,TUTI,B,1
Creswell_2B_10,2,2,INBU,B,1
Creswell_2B_10,2,2,WITU,B,1
Creswell_2B_10,2,2,CACH,B,1
Creswell_2B_10,2,2,AMCR,B,1
Creswell_2B_10,2,2,EABL,B,1
Creswell_2B_10,2,2,DOWO,B,1
Creswell_2B_10,2,3,CAWR,B,1
Creswell_2B_10,2,3,INBU,B,1
Creswell_2B_10,2,3,AMCR,B,1
Creswell_2B_10,2,3,NOMO,B,1
Creswell_2B_10,2,3,PIWA,B,1
Creswell_2B_10,2,3,RBWO,B,1
Creswell_2B_10,2,3,CHSP,B,1
Creswell_2B_10,2,3,TUTI,B,1
Creswell_2B_10,2,3,DOWO,B,1
Creswell_2B_10,2,4,PIWA,B,1
Creswell_2B_10,2,4,NOMO,B,1
Creswell_2B_10,2,4,BLJA,B,1
Creswell_2B_10,2,4,RBWO,B,1
Creswell_2B_10,2,4,DOWO,B,1
Creswell_2B_10,2,4,INBU,B,1
Creswell_2B_10,2,4,EABL,B,1
Creswell_2B_10,2,4,CAWR,B,1
Creswell_2B_10,2,4,AMCR,B,1
Creswell_2B_10,2,4,MODO,B,1
Kemp_2B_5,2,1,TUTI,B,1
Kemp_2B_5,2,1,NOCA,B,1
Kemp_2B_5,2,1,INBU,B,1
Kemp_2B_5,2,1,PIWA,B,1
Kemp_2B_5,2,1,PRWA,B,1
Kemp_2B_5,2,1,NOBO,B,1
Kemp_2B_5,2,1,MODO,B,1
Kemp_2B_5,2,1,AMCR,B,1
Kemp_2B_5,2,2,TUTI,B,1
Kemp_2B_5,2,2,INBU,B,1
Kemp_2B_5,2,2,BLJA,B,1
Kemp_2B_5,2,2,BHNU,B,1
Kemp_2B_5,2,2,PIWA,B,1
Kemp_2B_5,2,2,FISP,B,1
Kemp_2B_5,2,2,NOCA,B,1
Kemp_2B_5,2,2,AMCR,B,1
Kemp_2B_5,2,2,PRWA,B,1
Kemp_2B_5,2,3,NOCA,B,1
Kemp_2B_5,2,3,PIWA,B,1
Kemp_2B_5,2,3,SUTA,B,1
Kemp_2B_5,2,3,TUTI,B,1
Kemp_2B_5,2,3,PRWA,B,1
Kemp_2B_5,2,3,INBU,B,1
Kemp_2B_5,2,3,BHNU,B,1
Kemp_2B_5,2,3,AMCR,B,1
Kemp_2B_5,2,3,DOWO,B,1
Kemp_2B_5,2,4,AMCR,B,1
Kemp_2B_5,2,4,PIWA,B,1
Kemp_2B_5,2,4,INBU,B,1
Kemp_2B_5,2,4,TUTI,B,1
Kemp_2B_5,2,4,CACH,B,1
Kemp_2B_5,2,4,NOCA,B,1
Kemp_2B_5,2,4,DOWO,B,1
Kemp_2B_5,2,4,PRWA,B,1
Kemp_2B_5,2,4,BHCO,B,1
Mathis_1B_6,2,1,PRWA,B,1
Mathis_1B_6,2,1,EATO,B,1
Mathis_1B_6,2,1,AMCR,B,1
Mathis_1B_6,2,1,NOCA,B,1
Mathis_1B_6,2,1,YBCH,B,1
Mathis_1B_6,2,1,TUTI,B,1
Mathis_1B_6,2,1,PIWA,B,1
Mathis_1B_6,2,1,SUTA,B,1
Mathis_1B_6,2,1,BGGN,B,1
Mathis_1B_6,2,1,WEVI,B,1
Mathis_1B_6,2,1,FICR,B,1
Mathis_1B_6,2,1,CAWR,B,1
Mathis_1B_6,2,2,EATO,B,1
Mathis_1B_6,2,2,YBCH,B,1
Mathis_1B_6,2,2,PRWA,B,1
Mathis_1B_6,2,2,CAWR,B,1
Mathis_1B_6,2,2,BGGN,B,1
Mathis_1B_6,2,2,WOTH,B,1
Mathis_1B_6,2,2,PIWA,B,1
Mathis_1B_6,2,2,FICR,B,1
Mathis_1B_6,2,2,TUTI,B,1
Mathis_1B_6,2,2,WEVI,B,1
Mathis_1B_6,2,3,SUTA,B,1
Mathis_1B_6,2,3,WEVI,B,1
Mathis_1B_6,2,3,TUTI,B,1
Mathis_1B_6,2,3,PIWA,B,1
Mathis_1B_6,2,3,AMCR,B,1
Mathis_1B_6,2,3,YBCH,B,1
Mathis_1B_6,2,3,BGGN,B,1
Mathis_1B_6,2,3,EAWP,B,1
Mathis_1B_6,2,3,PRWA,B,1
Mathis_1B_6,2,3,YTWA,B,1
Mathis_1B_6,2,3,PIWO,B,1
Mathis_1B_6,2,3,FICR,B,1
Mathis_1B_6,2,3,EATO,B,1
Mathis_1B_6,2,4,YBCH,B,1
Mathis_1B_6,2,4,BGGN,B,1
Mathis_1B_6,2,4,FICR,B,1
Mathis_1B_6,2,4,EAWP,B,1
Mathis_1B_6,2,4,PRWA,B,1
Mathis_1B_6,2,4,PIWA,B,1
Mathis_1B_6,2,4,EATO,B,1
Mathis_1B_6,2,4,TUTI,B,1
Mathis_1B_6,2,4,YTWA,B,1
Blease_3B_9,2,1,TUTI,B,1
Blease_3B_9,2,1,EATO,B,1
Blease_3B_9,2,1,BHCO,B,1
Blease_3B_9,2,1,MODO,B,1
Blease_3B_9,2,1,EAWP,B,1
Blease_3B_9,2,1,PIWA,B,1
Blease_3B_9,2,1,CACH,B,1
Blease_3B_9,2,1,BHNU,B,1
Blease_3B_9,2,1,NOCA,B,1
Blease_3B_9,2,2,NOCA,B,1
Blease_3B_9,2,2,TUTI,B,1
Blease_3B_9,2,2,INBU,B,1
Blease_3B_9,2,2,EAWP,B,1
Blease_3B_9,2,2,MODO,B,1
Blease_3B_9,2,2,CHSP,B,1
Blease_3B_9,2,2,PIWA,B,1
Blease_3B_9,2,2,AMGO,B,1
Blease_3B_9,2,2,YBCU,B,1
Blease_3B_9,2,2,EATO,B,1
Blease_3B_9,2,2,PIWO,B,1
Blease_3B_9,2,3,PIWO,B,1
Blease_3B_9,2,3,INBU,B,1
Blease_3B_9,2,3,AMGO,B,1
Blease_3B_9,2,3,EAWP,B,1
Blease_3B_9,2,3,BHNU,B,1
Blease_3B_9,2,3,CHSP,B,1
Blease_3B_9,2,3,PIWA,B,1
Blease_3B_9,2,3,MODO,B,1
Blease_3B_9,2,3,TUTI,B,1
Blease_3B_9,2,3,RBWO,B,1
Blease_3B_9,2,3,CAWR,B,1
Blease_3B_9,2,4,TUTI,B,1
Blease_3B_9,2,4,NOCA,B,1
Blease_3B_9,2,4,PIWA,B,1
Blease_3B_9,2,4,CHSP,B,1
Blease_3B_9,2,4,EAWP,B,1
Blease_3B_9,2,4,PRWA,B,1
Blease_3B_9,2,4,EATO,B,1
Blease_3B_9,2,4,RBWO,B,1
Blease_3B_9,2,4,PIWO,B,1
Blease_3B_9,2,4,EATO,B,1
Blease_3B_9,2,4,CAWR,B,1
Creswell_0B_8,2,1,BLJA,B,1
Creswell_0B_8,2,1,CAWR,B,1
Creswell_0B_8,2,1,RBWO,B,1
Creswell_0B_8,2,1,TUTI,B,1
Creswell_0B_8,2,1,AMGO,B,1
Creswell_0B_8,2,1,COGR,B,1
Creswell_0B_8,2,1,CHSP,B,1
Creswell_0B_8,2,2,CAWR,B,1
Creswell_0B_8,2,2,TUTI,B,1
Creswell_0B_8,2,2,RBWO,B,1
Creswell_0B_8,2,2,NOCA,B,1
Creswell_0B_8,2,2,AMCR,B,1
Creswell_0B_8,2,3,CAWR,B,1
Creswell_0B_8,2,3,NOCA,B,1
Creswell_0B_8,2,3,TUTI,B,1
Creswell_0B_8,2,3,AMCR,B,1
Creswell_0B_8,2,3,MODO,B,1
Creswell_0B_8,2,3,RBWO,B,1
Creswell_0B_8,2,3,GCFL,B,1
Creswell_0B_8,2,4,CAWR,B,1
Creswell_0B_8,2,4,NOCA,B,1
Creswell_0B_8,2,4,TUTI,B,1
Creswell_0B_8,2,4,COGR,B,1
Creswell_0B_8,2,4,RBWO,B,1
Creswell_0B_8,2,4,BLJA,B,1
Creswell_0B_8,2,4,MODO,B,1
Creswell_0B_8,2,4,CHSP,B,1
Creswell_0B_8,2,4,BHNU,B,1
Honea_Path_3B_3,2,1,EATO,B,1
Honea_Path_3B_3,2,1,TUTI,B,1
Honea_Path_3B_3,2,1,PIWA,B,1
Honea_Path_3B_3,2,1,RBWO,B,1
Honea_Path_3B_3,2,1,MODO,B,1
Honea_Path_3B_3,2,1,CHSP,B,1
Honea_Path_3B_3,2,1,EAWP,B,1
Honea_Path_3B_3,2,1,EABL,B,1
Honea_Path_3B_3,2,1,DOWO,B,1
Honea_Path_3B_3,2,1,NOCA,B,1
Honea_Path_3B_3,2,1,GCFL,B,1
Honea_Path_3B_3,2,1,RSHA,B,1
Honea_Path_3B_3,2,1,CACH,B,1
Honea_Path_3B_3,2,1,BLJA,B,1
Honea_Path_3B_3,2,1,CAWR,B,1
Honea_Path_3B_3,2,2,BLJA,B,1
Honea_Path_3B_3,2,2,CACH,B,1
Honea_Path_3B_3,2,2,TUTI,B,1
Honea_Path_3B_3,2,2,BHCO,B,1
Honea_Path_3B_3,2,2,PIWA,B,1
Honea_Path_3B_3,2,2,EAWP,B,1
Honea_Path_3B_3,2,2,CAWR,B,1
Honea_Path_3B_3,2,2,NOCA,B,1
Honea_Path_3B_3,2,2,EATO,B,1
Honea_Path_3B_3,2,2,YBCU,B,1
Honea_Path_3B_3,2,2,CHSP,B,1
Honea_Path_3B_3,2,2,RHWO,B,1
Honea_Path_3B_3,2,3,MODO,B,1
Honea_Path_3B_3,2,3,NOCA,B,1
Honea_Path_3B_3,2,3,TUTI,B,1
Honea_Path_3B_3,2,3,EATO,B,1
Honea_Path_3B_3,2,3,CAWR,B,1
Honea_Path_3B_3,2,3,CACH,B,1
Honea_Path_3B_3,2,3,PIWA,B,1
Honea_Path_3B_3,2,3,BLJA,B,1
Honea_Path_3B_3,2,3,YBCU,B,1
Honea_Path_3B_3,2,3,RBWO,B,1
Honea_Path_3B_3,2,3,AMCR,B,1
Honea_Path_3B_3,2,4,TUTI,B,1
Honea_Path_3B_3,2,4,CAWR,B,1
Honea_Path_3B_3,2,4,PIWA,B,1
Honea_Path_3B_3,2,4,CACH,B,1
Honea_Path_3B_3,2,4,RBWO,B,1
Honea_Path_3B_3,2,4,BHCO,B,1
Honea_Path_3B_3,2,4,NOCA,B,1
Honea_Path_3B_3,2,4,INBU,B,1
Honea_Path_3B_3,2,4,AMCR,B,1
Honea_Path_3B_3,2,4,EATO,B,1
Honea_Path_3B_3,2,4,CHSP,B,1
Honea_Path_3B_3,2,4,AMGO,B,1
Honea_Path_3B_3,2,4,EAWP,B,1
Abercrombie_1B_2,2,1,CAWR,B,1
Abercrombie_1B_2,2,1,RHWO,B,1
Abercrombie_1B_2,2,1,SUTA,B,1
Abercrombie_1B_2,2,1,EATO,B,1
Abercrombie_1B_2,2,1,PIWA,B,1
Abercrombie_1B_2,2,1,FISP,B,1
Abercrombie_1B_2,2,1,TUTI,B,1
Abercrombie_1B_2,2,1,EAWP,B,1
Abercrombie_1B_2,2,1,AMCR,B,1
Abercrombie_1B_2,2,1,MODO,B,1
Abercrombie_1B_2,2,2,CAWR,B,1
Abercrombie_1B_2,2,2,TUTI,B,1
Abercrombie_1B_2,2,2,AMCR,B,1
Abercrombie_1B_2,2,2,FISP,B,1
Abercrombie_1B_2,2,2,DOWO,B,1
Abercrombie_1B_2,2,2,PIWA,B,1
Abercrombie_1B_2,2,2,NOCA,B,1
Abercrombie_1B_2,2,2,EATO,B,1
Abercrombie_1B_2,2,2,CHSP,B,1
Abercrombie_1B_2,2,2,EABL,B,1
Abercrombie_1B_2,2,2,EAPH,B,1
Abercrombie_1B_2,2,3,AMGO,B,1
Abercrombie_1B_2,2,3,EAPH,B,1
Abercrombie_1B_2,2,3,AMCR,B,1
Abercrombie_1B_2,2,3,PIWA,B,1
Abercrombie_1B_2,2,3,RHWO,B,1
Abercrombie_1B_2,2,3,EATO,B,1
Abercrombie_1B_2,2,3,CAWR,B,1
Abercrombie_1B_2,2,3,TUTI,B,1
Abercrombie_1B_2,2,3,FISP,B,1
Abercrombie_1B_2,2,3,CHSP,B,1
Abercrombie_1B_2,2,3,NOCA,B,1
Abercrombie_1B_2,2,3,WBNU,B,1
Abercrombie_1B_2,2,3,EABL,B,1
Abercrombie_1B_2,2,3,DOWO,B,1
Abercrombie_1B_2,2,4,RHWO,B,1
Abercrombie_1B_2,2,4,PIWA,B,1
Abercrombie_1B_2,2,4,EABL,B,1
Abercrombie_1B_2,2,4,TUTI,B,1
Abercrombie_1B_2,2,4,NOCA,B,1
Abercrombie_1B_2,2,4,AMGO,B,1
Abercrombie_1B_2,2,4,AMCR,B,1
Abercrombie_1B_2,2,4,WBNU,B,1
Abercrombie_1B_2,2,4,CHSP,B,1
Abercrombie_1B_2,2,4,EATO,B,1
Abercrombie_1B_2,2,4,DOWO,B,1
Abercrombie_1B_2,2,4,CAWR,B,1
Hood_Creek_Rd_0B_7,2,1,CAWR,B,1
Hood_Creek_Rd_0B_7,2,1,AMCR,B,1
Hood_Creek_Rd_0B_7,2,1,CHSP,B,1
Hood_Creek_Rd_0B_7,2,1,RBWO,B,1
Hood_Creek_Rd_0B_7,2,1,NOCA,B,1
Hood_Creek_Rd_0B_7,2,1,BGGN,B,1
Hood_Creek_Rd_0B_7,2,1,OVEN,B,1
Hood_Creek_Rd_0B_7,2,1,MODO,B,1
Hood_Creek_Rd_0B_7,2,2,NOCA,B,1
Hood_Creek_Rd_0B_7,2,2,CAWR,B,1
Hood_Creek_Rd_0B_7,2,2,CHSP,B,1
Hood_Creek_Rd_0B_7,2,2,RBWO,B,1
Hood_Creek_Rd_0B_7,2,2,MODO,B,1
Hood_Creek_Rd_0B_7,2,2,OVEN,B,1
Hood_Creek_Rd_0B_7,2,2,BGGN,B,1
Hood_Creek_Rd_0B_7,2,3,MODO,B,1
Hood_Creek_Rd_0B_7,2,3,NOCA,B,1
Hood_Creek_Rd_0B_7,2,3,EATO,B,1
Hood_Creek_Rd_0B_7,2,3,OVEN,B,1
Hood_Creek_Rd_0B_7,2,3,BGGN,B,1
Hood_Creek_Rd_0B_7,2,3,RBWO,B,1
Hood_Creek_Rd_0B_7,2,4,EATO,B,1
Hood_Creek_Rd_0B_7,2,4,NOCA,B,1
Hood_Creek_Rd_0B_7,2,4,MODO,B,1
Hood_Creek_Rd_0B_7,2,4,BLJA,B,1
Hood_Creek_Rd_0B_7,2,4,OVEN,B,1
Hood_Creek_Rd_0B_7,2,4,CAWR,B,1
Hood_Creek_Rd_0B_7,2,4,AMGO,B,1
Gosnell_0B_5B,2,1,TUTI,B,1
Gosnell_0B_5B,2,1,BLJA,B,1
Gosnell_0B_5B,2,1,AMCR,B,1
Gosnell_0B_5B,2,1,OVEN,B,1
Gosnell_0B_5B,2,1,BGGN,B,1
Gosnell_0B_5B,2,1,EATO,B,1
Gosnell_0B_5B,2,1,WEVI,B,1
Gosnell_0B_5B,2,2,EATO,B,1
Gosnell_0B_5B,2,2,TUTI,B,1
Gosnell_0B_5B,2,2,SUTA,B,1
Gosnell_0B_5B,2,2,AMCR,B,1
Gosnell_0B_5B,2,2,OVEN,B,1
Gosnell_0B_5B,2,2,BLJA,B,1
Gosnell_0B_5B,2,2,WEVI,B,1
Gosnell_0B_5B,2,2,AMGO,B,1
Gosnell_0B_5B,2,3,AMGO,B,1
Gosnell_0B_5B,2,3,AMCR,B,1
Gosnell_0B_5B,2,3,OVEN,B,1
Gosnell_0B_5B,2,3,TUTI,B,1
Gosnell_0B_5B,2,3,BAWW,B,1
Gosnell_0B_5B,2,3,CHSP,B,1
Gosnell_0B_5B,2,4,AMCR,B,1
Gosnell_0B_5B,2,4,BAWW,B,1
Gosnell_0B_5B,2,4,CHSP,B,1
Gosnell_0B_5B,2,4,TUTI,B,1
Gosnell_0B_5B,2,4,EATO,B,1
Gosnell_0B_5B,2,4,OVEN,B,1
Gosnell_0B_5B,2,4,RBWO,B,1
Gosnell_0B_5B,2,4,BLJA,B,1
Gosnell_0B_5B,2,4,WEVI,B,1
Gosnell_0B_5B,2,4,AMGO,B,1
Gosnell_0B_5B,2,4,NOCA,B,1
Kessler_3B_5B,2,1,SUTA,B,1
Kessler_3B_5B,2,1,EAWP,B,1
Kessler_3B_5B,2,1,NOBO,B,1
Kessler_3B_5B,2,1,AMCR,B,1
Kessler_3B_5B,2,1,CHSP,B,1
Kessler_3B_5B,2,1,MODO,B,1
Kessler_3B_5B,2,1,NOCA,B,1
Kessler_3B_5B,2,1,INBU,B,1
Kessler_3B_5B,2,1,PIWA,B,1
Kessler_3B_5B,2,2,PIWA,B,1
Kessler_3B_5B,2,2,INBU,B,1
Kessler_3B_5B,2,2,NOCA,B,1
Kessler_3B_5B,2,2,EAWP,B,1
Kessler_3B_5B,2,2,AMCR,B,1
Kessler_3B_5B,2,2,EATO,B,1
Kessler_3B_5B,2,2,NOBO,B,1
Kessler_3B_5B,2,2,SUTA,B,1
Kessler_3B_5B,2,2,CHSP,B,1
Kessler_3B_5B,2,3,PIWA,B,1
Kessler_3B_5B,2,3,AMCR,B,1
Kessler_3B_5B,2,3,EATO,B,1
Kessler_3B_5B,2,3,SUTA,B,1
Kessler_3B_5B,2,3,CHSP,B,1
Kessler_3B_5B,2,3,NOBO,B,1
Kessler_3B_5B,2,3,EAWP,B,1
Kessler_3B_5B,2,3,MODO,B,1
Kessler_3B_5B,2,3,INBU,B,1
Kessler_3B_5B,2,3,NOCA,B,1
Kessler_3B_5B,2,4,AMCR,B,1
Kessler_3B_5B,2,4,EATO,B,1
Kessler_3B_5B,2,4,EAWP,B,1
Kessler_3B_5B,2,4,CHSP,B,1
Kessler_3B_5B,2,4,BHNU,B,1
Kessler_3B_5B,2,4,INBU,B,1
Shealy_0B_4,2,1,CAWR,B,1
Shealy_0B_4,2,1,NOCA,B,1
Shealy_0B_4,2,1,AMCR,B,1
Shealy_0B_4,2,1,SUTA,B,1
Shealy_0B_4,2,1,PIWA,B,1
Shealy_0B_4,2,1,FISP,B,1
Shealy_0B_4,2,1,NOBO,B,1
Shealy_0B_4,2,1,RBWO,B,1
Shealy_0B_4,2,2,NOCA,B,1
Shealy_0B_4,2,2,NOBO,B,1
Shealy_0B_4,2,2,AMCR,B,1
Shealy_0B_4,2,2,SUTA,B,1
Shealy_0B_4,2,2,YBCH,B,1
Shealy_0B_4,2,2,PIWA,B,1
Shealy_0B_4,2,2,RBWO,B,1
Shealy_0B_4,2,3,FISP,B,1
Shealy_0B_4,2,3,RBWO,B,1
Shealy_0B_4,2,3,BLJA,B,1
Shealy_0B_4,2,3,SUTA,B,1
Shealy_0B_4,2,3,NOBO,B,1
Shealy_0B_4,2,3,BGGN,B,1
Shealy_0B_4,2,3,AMCR,B,1
Shealy_0B_4,2,3,NOCA,B,1
Shealy_0B_4,2,3,TUTI,B,1
Shealy_0B_4,2,3,YBCH,B,1
Shealy_0B_4,2,4,NOCA,B,1
Shealy_0B_4,2,4,CAWR,B,1
Shealy_0B_4,2,4,SUTA,B,1
Shealy_0B_4,2,4,TUTI,B,1
Shealy_0B_4,2,4,AMCR,B,1
Shealy_0B_4,2,4,NOBO,B,1
Shealy_0B_4,2,4,YBCH,B,1
Shealy_0B_4,2,4,BHCO,B,1
Shealy_0B_4,2,4,EATO,B,1
Battlewood_1B_8,2,1,NOCA,B,1
Battlewood_1B_8,2,1,BLJA,B,1
Battlewood_1B_8,2,1,PIWA,B,1
Battlewood_1B_8,2,1,BGGN,B,1
Battlewood_1B_8,2,1,SUTA,B,1
Battlewood_1B_8,2,1,ACFL,B,1
Battlewood_1B_8,2,1,AMGO,B,1
Battlewood_1B_8,2,1,OVEN,B,1
Battlewood_1B_8,2,1,RHWO,B,1
Battlewood_1B_8,2,1,EAWP,B,1
Battlewood_1B_8,2,1,AMCR,B,1
Battlewood_1B_8,2,1,TUTI,B,1
Battlewood_1B_8,2,1,EATO,B,1
Battlewood_1B_8,2,2,OVEN,B,1
Battlewood_1B_8,2,2,EATO,B,1
Battlewood_1B_8,2,2,BGGN,B,1
Battlewood_1B_8,2,2,EAWP,B,1
Battlewood_1B_8,2,2,PIWA,B,1
Battlewood_1B_8,2,2,SUTA,B,1
Battlewood_1B_8,2,2,RHWO,B,1
Battlewood_1B_8,2,2,AMGO,B,1
Battlewood_1B_8,2,2,BHNU,B,1
Battlewood_1B_8,2,2,NOCA,B,1
Battlewood_1B_8,2,2,CAWR,B,1
Battlewood_1B_8,2,3,PIWA,B,1
Battlewood_1B_8,2,3,RHWO,B,1
Battlewood_1B_8,2,3,AMGO,B,1
Battlewood_1B_8,2,3,BGGN,B,1
Battlewood_1B_8,2,3,EATO,B,1
Battlewood_1B_8,2,3,ACFL,B,1
Battlewood_1B_8,2,3,SUTA,B,1
Battlewood_1B_8,2,3,NOCA,B,1
Battlewood_1B_8,2,3,OVEN,B,1
Battlewood_1B_8,2,3,DOWO,B,1
Battlewood_1B_8,2,3,EAWP,B,1
Battlewood_1B_8,2,3,MODO,B,1
Battlewood_1B_8,2,3,RSHA,B,1
Battlewood_1B_8,2,3,BHCO,B,1
Battlewood_1B_8,2,4,BGGN,B,1
Battlewood_1B_8,2,4,AMCR,B,1
Battlewood_1B_8,2,4,BHCO,B,1
Battlewood_1B_8,2,4,OVEN,B,1
Battlewood_1B_8,2,4,RSHA,B,1
Battlewood_1B_8,2,4,ACFL,B,1
Battlewood_1B_8,2,4,EAWP,B,1
Battlewood_1B_8,2,4,EATO,B,1
Battlewood_1B_8,2,4,PIWA,B,1
Battlewood_1B_8,2,4,NOCA,B,1
Battlewood_1B_8,2,4,BLJA,B,1
Battlewood_1B_8,2,4,DOWO,B,1
Battlewood_1B_8,2,4,MODO,B,1
Battlewood_1B_8,2,4,BHNU,B,1
Suggs_0B_E_S,3,1,INBU,B,1
Suggs_0B_E_S,3,1,EATO,B,1
Suggs_0B_E_S,3,1,PIWA,B,1
Suggs_0B_E_S,3,1,MODO,B,1
Suggs_0B_E_S,3,1,CAWR,B,1
Suggs_0B_E_S,3,1,AMCR,B,1
Suggs_0B_E_S,3,1,SUTA,B,1
Suggs_0B_E_S,3,1,TUTI,B,1
Suggs_0B_E_S,3,1,WITU,B,1
Suggs_0B_E_S,3,1,NOCA,B,1
Suggs_0B_E_S,3,2,PIWA,B,1
Suggs_0B_E_S,3,2,EATO,B,1
Suggs_0B_E_S,3,2,NOCA,B,1
Suggs_0B_E_S,3,2,INBU,B,1
Suggs_0B_E_S,3,2,YBCH,B,1
Suggs_0B_E_S,3,2,MODO,B,1
Suggs_0B_E_S,3,2,WITU,B,1
Suggs_0B_E_S,3,2,AMCR,B,1
Suggs_0B_E_S,3,2,YTWA,B,1
Suggs_0B_E_S,3,2,EABL,B,1
Suggs_0B_E_S,3,3,WITU,B,1
Suggs_0B_E_S,3,3,NOCA,B,1
Suggs_0B_E_S,3,3,CAWR,B,1
Suggs_0B_E_S,3,3,EATO,B,1
Suggs_0B_E_S,3,3,PIWA,B,1
Suggs_0B_E_S,3,3,AMCR,B,1
Suggs_0B_E_S,3,3,INBU,B,1
Suggs_0B_E_S,3,3,YTWA,B,1
Suggs_0B_E_S,3,3,SUTA,B,1
Suggs_0B_E_S,3,3,YBCH,B,1
Suggs_0B_E_S,3,3,CHSP,B,1
Suggs_0B_E_S,3,4,INBU,B,1
Suggs_0B_E_S,3,4,EATO,B,1
Suggs_0B_E_S,3,4,CAWR,B,1
Suggs_0B_E_S,3,4,YBCH,B,1
Suggs_0B_E_S,3,4,MODO,B,1
Suggs_0B_E_S,3,4,AMCR,B,1
Suggs_0B_E_S,3,4,YTWA,B,1
Suggs_0B_E_S,3,4,PIWA,B,1
Suggs_0B_E_S,3,4,WITU,B,1
Suggs_0B_E_S,3,4,SUTA,B,1
Kessler_3B_4,3,1,TUTI,B,1
Kessler_3B_4,3,1,EATO,B,1
Kessler_3B_4,3,1,INBU,B,1
Kessler_3B_4,3,1,PRWA,B,1
Kessler_3B_4,3,1,BLJA,B,1
Kessler_3B_4,3,1,CAWR,B,1
Kessler_3B_4,3,1,NOCA,B,1
Kessler_3B_4,3,1,EAWP,B,1
Kessler_3B_4,3,1,MODO,B,1
Kessler_3B_4,3,1,PIWA,B,1
